CMDLINE /Users/bear/Documents/GitHub/pyoniverse/pyoniverse-search-engine/venv/bin/python profiles/memory/search.py
MEM 18.375000 1700467648.0781
MEM 18.375000 1700467648.1835
MEM 18.375000 1700467648.2889
MEM 18.375000 1700467648.3945
MEM 18.375000 1700467648.4977
MEM 18.375000 1700467648.6031
MEM 18.375000 1700467648.7060
MEM 18.375000 1700467648.8115
MEM 18.375000 1700467648.9168
MEM 18.375000 1700467649.0191
MEM 18.375000 1700467649.1246
MEM 18.375000 1700467649.2302
MEM 18.375000 1700467649.3356
MEM 18.375000 1700467649.4411
MEM 18.375000 1700467649.5457
MEM 18.375000 1700467649.6512
MEM 18.375000 1700467649.7566
MEM 18.375000 1700467649.8620
MEM 18.375000 1700467649.9643
MEM 18.375000 1700467650.0652
MEM 18.375000 1700467650.1708
MEM 18.375000 1700467650.2762
MEM 18.375000 1700467650.3817
MEM 18.375000 1700467650.4833
MEM 18.375000 1700467650.5889
MEM 18.375000 1700467650.6942
MEM 18.375000 1700467650.7998
MEM 18.375000 1700467650.9037
MEM 18.375000 1700467651.0091
MEM 18.375000 1700467651.1147
MEM 18.375000 1700467651.2202
MEM 18.375000 1700467651.3258
MEM 18.375000 1700467651.4314
MEM 18.375000 1700467651.5325
MEM 18.375000 1700467651.6380
MEM 18.375000 1700467651.7396
MEM 18.375000 1700467651.8450
MEM 18.375000 1700467651.9485
MEM 18.375000 1700467652.0540
MEM 18.375000 1700467652.1596
MEM 18.375000 1700467652.2652
MEM 18.375000 1700467652.3707
MEM 18.375000 1700467652.4761
MEM 18.375000 1700467652.5815
MEM 18.375000 1700467652.6868
MEM 18.375000 1700467652.7881
MEM 18.375000 1700467652.8936
MEM 18.375000 1700467652.9947
MEM 18.375000 1700467653.0982
MEM 18.375000 1700467653.2037
MEM 18.375000 1700467653.3091
MEM 18.375000 1700467653.4098
MEM 18.375000 1700467653.5103
MEM 18.375000 1700467653.6156
MEM 18.375000 1700467653.7198
MEM 18.375000 1700467653.8209
MEM 18.375000 1700467653.9220
MEM 18.375000 1700467654.0239
MEM 18.375000 1700467654.1294
MEM 18.375000 1700467654.2349
MEM 18.375000 1700467654.3401
MEM 18.375000 1700467654.4454
MEM 18.375000 1700467654.5506
MEM 18.375000 1700467654.6559
MEM 18.375000 1700467654.7613
MEM 18.375000 1700467654.8629
MEM 18.375000 1700467654.9682
MEM 18.375000 1700467655.0736
MEM 18.375000 1700467655.1790
MEM 18.375000 1700467655.2812
MEM 18.375000 1700467655.3866
MEM 18.375000 1700467655.4879
MEM 18.375000 1700467655.5925
MEM 18.375000 1700467655.6950
MEM 18.375000 1700467655.8003
MEM 18.375000 1700467655.9036
MEM 18.375000 1700467656.0090
MEM 18.375000 1700467656.1118
MEM 18.375000 1700467656.2168
MEM 18.375000 1700467656.3221
MEM 18.375000 1700467656.4275
MEM 18.375000 1700467656.5329
MEM 18.375000 1700467656.6352
MEM 18.375000 1700467656.7407
MEM 18.375000 1700467656.8461
MEM 18.375000 1700467656.9514
MEM 18.375000 1700467657.0529
MEM 18.375000 1700467657.1582
MEM 18.375000 1700467657.2636
MEM 18.375000 1700467657.3689
MEM 18.375000 1700467657.4743
MEM 18.375000 1700467657.5797
MEM 18.375000 1700467657.6815
MEM 18.375000 1700467657.7868
MEM 18.375000 1700467657.8921
MEM 18.375000 1700467657.9974
MEM 18.375000 1700467658.0993
MEM 18.375000 1700467658.2046
MEM 18.375000 1700467658.3059
MEM 18.375000 1700467658.4113
MEM 18.375000 1700467658.5131
MEM 18.375000 1700467658.6176
MEM 18.375000 1700467658.7224
MEM 18.375000 1700467658.8278
MEM 18.375000 1700467658.9282
MEM 18.375000 1700467659.0335
MEM 18.375000 1700467659.1391
MEM 18.375000 1700467659.2404
MEM 18.375000 1700467659.3409
MEM 18.375000 1700467659.4463
MEM 18.375000 1700467659.5516
MEM 18.375000 1700467659.6570
MEM 18.375000 1700467659.7624
MEM 18.375000 1700467659.8677
MEM 18.375000 1700467659.9730
MEM 18.375000 1700467660.0784
MEM 18.375000 1700467660.1789
MEM 18.375000 1700467660.2842
MEM 18.375000 1700467660.3870
MEM 18.375000 1700467660.4878
MEM 18.375000 1700467660.5933
MEM 18.375000 1700467660.6986
MEM 18.375000 1700467660.8040
MEM 18.375000 1700467660.9070
MEM 18.375000 1700467661.0117
MEM 18.375000 1700467661.1148
MEM 18.375000 1700467661.2158
MEM 18.375000 1700467661.3212
MEM 18.375000 1700467661.4217
MEM 18.375000 1700467661.5239
MEM 18.375000 1700467661.6291
MEM 18.375000 1700467661.7314
MEM 18.375000 1700467661.8340
MEM 18.375000 1700467661.9370
MEM 18.375000 1700467662.0423
MEM 18.375000 1700467662.1477
MEM 18.375000 1700467662.2515
MEM 18.375000 1700467662.3573
MEM 18.375000 1700467662.4629
MEM 18.375000 1700467662.5656
MEM 18.375000 1700467662.6709
MEM 18.375000 1700467662.7764
MEM 18.375000 1700467662.8778
MEM 18.375000 1700467662.9785
MEM 18.375000 1700467663.0840
MEM 18.375000 1700467663.1896
MEM 18.375000 1700467663.2930
MEM 18.375000 1700467663.3984
MEM 18.375000 1700467663.5040
MEM 18.375000 1700467663.6097
MEM 18.375000 1700467663.7151
MEM 18.375000 1700467663.8172
MEM 18.375000 1700467663.9185
MEM 18.375000 1700467664.0240
MEM 18.375000 1700467664.1296
MEM 18.375000 1700467664.2349
MEM 18.375000 1700467664.3404
MEM 18.375000 1700467664.4460
MEM 18.375000 1700467664.5512
MEM 18.375000 1700467664.6566
MEM 18.375000 1700467664.7620
MEM 18.375000 1700467664.8675
MEM 18.375000 1700467664.9729
MEM 18.375000 1700467665.0770
MEM 18.375000 1700467665.1826
MEM 18.375000 1700467665.2845
MEM 18.375000 1700467665.3901
MEM 18.375000 1700467665.4957
MEM 18.375000 1700467665.6000
MEM 18.375000 1700467665.7056
MEM 18.375000 1700467665.8112
MEM 18.375000 1700467665.9165
MEM 18.375000 1700467666.0220
MEM 18.375000 1700467666.1272
MEM 18.375000 1700467666.2302
MEM 18.375000 1700467666.3357
MEM 18.375000 1700467666.4412
MEM 18.375000 1700467666.5467
MEM 18.375000 1700467666.6524
MEM 18.375000 1700467666.7557
MEM 18.375000 1700467666.8612
MEM 18.375000 1700467666.9665
MEM 18.375000 1700467667.0718
MEM 18.375000 1700467667.1774
MEM 18.375000 1700467667.2805
MEM 18.375000 1700467667.3859
MEM 18.375000 1700467667.4864
MEM 18.375000 1700467667.5919
MEM 18.375000 1700467667.6977
MEM 18.375000 1700467667.8033
MEM 18.375000 1700467667.9087
MEM 18.375000 1700467668.0099
MEM 18.375000 1700467668.1154
MEM 18.375000 1700467668.2166
MEM 18.375000 1700467668.3219
MEM 18.375000 1700467668.4272
MEM 18.375000 1700467668.5325
MEM 18.375000 1700467668.6377
MEM 18.375000 1700467668.7409
MEM 18.375000 1700467668.8462
MEM 18.375000 1700467668.9516
MEM 18.375000 1700467669.0569
MEM 18.375000 1700467669.1620
MEM 18.375000 1700467669.2657
MEM 18.375000 1700467669.3710
MEM 18.375000 1700467669.4742
MEM 18.375000 1700467669.5797
MEM 18.375000 1700467669.6816
MEM 18.375000 1700467669.7870
MEM 18.375000 1700467669.8883
MEM 18.375000 1700467669.9937
MEM 18.375000 1700467670.0992
MEM 18.375000 1700467670.2045
MEM 18.375000 1700467670.3100
MEM 18.375000 1700467670.4149
MEM 18.375000 1700467670.5204
MEM 18.375000 1700467670.6228
MEM 18.375000 1700467670.7283
MEM 18.375000 1700467670.8333
MEM 18.375000 1700467670.9388
MEM 18.375000 1700467671.0416
MEM 18.375000 1700467671.1472
MEM 18.375000 1700467671.2525
MEM 18.375000 1700467671.3580
MEM 18.375000 1700467671.4632
MEM 18.375000 1700467671.5673
MEM 18.375000 1700467671.6682
MEM 18.375000 1700467671.7726
MEM 18.375000 1700467671.8779
MEM 18.375000 1700467671.9811
MEM 18.375000 1700467672.0866
MEM 18.375000 1700467672.1922
CMDLINE /Users/bear/Documents/GitHub/pyoniverse/pyoniverse-search-engine/venv/bin/python profiles/memory/search.py
MEM 0.187500 1700467942.8956
MEM 33.156250 1700467943.0007
MEM 50.968750 1700467943.1060
MEM 84.015625 1700467943.2111
MEM 106.875000 1700467943.3162
MEM 122.890625 1700467943.4214
MEM 137.234375 1700467943.5253
MEM 137.843750 1700467943.6304
MEM 152.937500 1700467943.7319
MEM 164.125000 1700467943.8370
MEM 179.890625 1700467943.9421
MEM 189.296875 1700467944.0472
MEM 195.578125 1700467944.1523
MEM 205.328125 1700467944.2574
MEM 214.640625 1700467944.3626
MEM 222.687500 1700467944.4677
MEM 230.203125 1700467944.5729
MEM 237.171875 1700467944.6733
MEM 255.437500 1700467944.7784
MEM 265.531250 1700467944.8835
MEM 276.703125 1700467944.9886
MEM 284.109375 1700467945.0938
MEM 289.703125 1700467945.1989
MEM 296.078125 1700467945.3040
MEM 313.078125 1700467945.4091
MEM 316.671875 1700467945.5142
MEM 321.968750 1700467945.6193
MEM 323.734375 1700467945.7223
MEM 323.734375 1700467945.8274
MEM 323.734375 1700467945.9327
MEM 324.359375 1700467946.0378
MEM 326.125000 1700467946.1430
MEM 348.125000 1700467946.2481
MEM 526.421875 1700467946.3486
MEM 717.218750 1700467946.4537
MEM 846.156250 1700467946.5589
MEM 845.062500 1700467946.6640
MEM 845.062500 1700467946.7691
MEM 950.984375 1700467946.8742
MEM 1013.656250 1700467946.9794
MEM 1057.640625 1700467947.0845
MEM 1162.062500 1700467947.1896
MEM 1170.250000 1700467947.2947
MEM 991.796875 1700467947.3999
MEM 991.796875 1700467947.5052
MEM 991.796875 1700467947.6106
MEM 995.843750 1700467947.7109
MEM 1143.031250 1700467947.8161
MEM 1455.843750 1700467947.9208
MEM 1185.468750 1700467948.0259
MEM 1346.468750 1700467948.1311
MEM 1537.421875 1700467948.2371
MEM 1372.031250 1700467948.3422
MEM 1379.625000 1700467948.4473
MEM 1506.593750 1700467948.5524
MEM 1595.421875 1700467948.6575
MEM 1688.203125 1700467948.7620
MEM 1808.687500 1700467948.8671
MEM 1769.390625 1700467948.9722
MEM 1599.453125 1700467949.0773
MEM 1591.968750 1700467949.1825
MEM 1377.593750 1700467949.2847
MEM 1169.500000 1700467949.3898
MEM 1190.671875 1700467949.4949
MEM 1208.281250 1700467949.6000
MEM 1221.437500 1700467949.7051
MEM 1072.031250 1700467949.8060
MEM 1045.515625 1700467949.9087
MEM 1137.562500 1700467950.0102
MEM 1122.593750 1700467950.1154
MEM 1145.765625 1700467950.2204
MEM 1169.484375 1700467950.3255
MEM 1202.812500 1700467950.4307
MEM 1138.234375 1700467950.5358
MEM 1173.125000 1700467950.6408
MEM 1180.343750 1700467950.7459
MEM 1185.093750 1700467950.8510
MEM 1121.015625 1700467950.9562
MEM 1122.796875 1700467951.0613
MEM 1162.046875 1700467951.1664
MEM 1329.546875 1700467951.2719
MEM 1294.562500 1700467951.3721
MEM 1310.718750 1700467951.4772
MEM 1293.296875 1700467951.5826
MEM 1291.968750 1700467951.6878
MEM 1228.343750 1700467951.7929
MEM 1373.093750 1700467951.8980
MEM 1520.578125 1700467952.0032
MEM 1663.843750 1700467952.1083
MEM 1800.125000 1700467952.2135
MEM 1897.281250 1700467952.3186
MEM 1740.640625 1700467952.4237
MEM 1787.609375 1700467952.5288
MEM 1762.265625 1700467952.6341
MEM 1573.515625 1700467952.7393
MEM 1491.218750 1700467952.8410
MEM 1420.062500 1700467952.9462
MEM 1400.875000 1700467953.0513
MEM 61.500000 1700467953.1564
MEM 456.968750 1700467953.2615
MEM 917.671875 1700467953.3666
MEM 809.625000 1700467953.4717
MEM 590.093750 1700467953.5789
MEM 764.875000 1700467953.6796
MEM 755.234375 1700467953.7847
MEM 653.000000 1700467953.8886
MEM 614.734375 1700467953.9938
MEM 594.718750 1700467954.0971
MEM 453.796875 1700467954.2022
MEM 373.859375 1700467954.3057
MEM 344.921875 1700467954.4109
MEM 264.921875 1700467954.5158
MEM 246.343750 1700467954.6208
MEM 145.531250 1700467954.7221
MEM 122.421875 1700467954.8232
MEM 119.046875 1700467954.9245
MEM 112.562500 1700467955.0248
MEM 123.812500 1700467955.1252
MEM 121.093750 1700467955.2303
MEM 139.281250 1700467955.3309
MEM 130.218750 1700467955.4361
MEM 123.671875 1700467955.5366
MEM 115.609375 1700467955.6379
MEM 176.218750 1700467955.7431
MEM 146.656250 1700467955.8436
MEM 100.562500 1700467955.9462
MEM 65.718750 1700467956.0487
MEM 70.609375 1700467956.1517
MEM 88.453125 1700467956.2577
MEM 91.093750 1700467956.3617
MEM 56.453125 1700467956.4676
MEM 41.140625 1700467956.5717
MEM 43.593750 1700467956.6771
MEM 48.421875 1700467956.7823
MEM 57.250000 1700467956.8868
MEM 65.062500 1700467956.9893
MEM 82.578125 1700467957.0945
MEM 110.437500 1700467957.1979
MEM 103.109375 1700467957.3033
MEM 116.203125 1700467957.4084
MEM 141.921875 1700467957.5135
MEM 139.203125 1700467957.6147
MEM 114.812500 1700467957.7211
MEM 131.015625 1700467957.8249
MEM 132.562500 1700467957.9253
MEM 146.015625 1700467958.0303
MEM 185.765625 1700467958.1350
MEM 150.375000 1700467958.2400
MEM 135.765625 1700467958.3452
MEM 135.937500 1700467958.4491
MEM 138.640625 1700467958.5544
MEM 174.109375 1700467958.6595
MEM 208.578125 1700467958.7647
MEM 263.875000 1700467958.9293
MEM 294.015625 1700467959.0345
MEM 320.312500 1700467959.1396
MEM 355.484375 1700467959.2448
MEM 382.843750 1700467959.3500
MEM 372.093750 1700467959.4552
MEM 300.093750 1700467959.5604
MEM 277.609375 1700467959.6638
MEM 231.546875 1700467959.7690
MEM 201.656250 1700467959.8738
MEM 136.828125 1700467959.9742
MEM 63.921875 1700467960.0761
MEM 32.750000 1700467960.1833
MEM 29.078125 1700467960.2932
MEM 22.359375 1700467960.3938
MEM 22.015625 1700467960.4991
MEM 34.203125 1700467960.6043
MEM 47.281250 1700467960.7048
MEM 62.031250 1700467960.8100
MEM 84.671875 1700467960.9111
MEM 99.562500 1700467961.0162
MEM 111.296875 1700467961.1213
MEM 128.015625 1700467961.2266
MEM 139.421875 1700467961.3296
MEM 161.140625 1700467961.4303
MEM 154.625000 1700467961.5356
MEM 170.531250 1700467961.6407
MEM 237.765625 1700467961.7460
MEM 272.671875 1700467961.8512
MEM 283.453125 1700467961.9564
MEM 298.218750 1700467962.0615
MEM 303.812500 1700467962.1632
MEM 309.640625 1700467962.2684
MEM 311.531250 1700467962.3735
MEM 314.031250 1700467962.4771
MEM 332.218750 1700467962.5803
MEM 359.187500 1700467962.6854
MEM 415.203125 1700467962.7906
MEM 472.296875 1700467962.8957
MEM 632.781250 1700467963.0008
MEM 721.359375 1700467963.1059
MEM 797.171875 1700467963.2094
MEM 875.359375 1700467963.3145
MEM 963.015625 1700467963.4196
MEM 1059.484375 1700467963.5247
MEM 1178.187500 1700467963.6298
MEM 1297.156250 1700467963.7349
MEM 1404.796875 1700467963.8400
MEM 1509.312500 1700467963.9451
MEM 1595.218750 1700467964.0502
MEM 1636.984375 1700467964.1554
MEM 1453.937500 1700467964.2607
MEM 1476.125000 1700467964.3658
MEM 1502.421875 1700467964.4709
MEM 1530.406250 1700467964.5760
MEM 1559.093750 1700467964.6811
MEM 1578.437500 1700467964.7862
MEM 1596.859375 1700467964.8914
MEM 1621.781250 1700467964.9965
MEM 1644.015625 1700467965.1016
MEM 1662.187500 1700467965.2067
MEM 1679.234375 1700467965.3118
MEM 1697.625000 1700467965.4170
MEM 1713.812500 1700467965.5221
MEM 1743.156250 1700467965.6272
MEM 1771.390625 1700467965.7323
MEM 1794.296875 1700467965.8374
MEM 1814.156250 1700467965.9426
MEM 1841.578125 1700467966.0477
MEM 1866.562500 1700467966.1529
MEM 1886.968750 1700467966.2580
MEM 1919.250000 1700467966.3631
MEM 2067.968750 1700467966.4659
MEM 1820.187500 1700467966.5712
MEM 1764.890625 1700467966.6734
MEM 1805.171875 1700467966.7752
MEM 1698.968750 1700467966.8804
MEM 1617.531250 1700467966.9807
MEM 1606.734375 1700467967.0811
MEM 1550.796875 1700467967.1862
MEM 1498.406250 1700467967.2872
MEM 1435.203125 1700467967.3923
MEM 82.437500 1700467967.4974
MEM 132.218750 1700467967.6025
MEM 185.218750 1700467967.7077
MEM 241.625000 1700467967.8128
MEM 385.359375 1700467967.9179
MEM 379.734375 1700467968.0230
MEM 405.937500 1700467968.1282
MEM 399.875000 1700467968.2337
MEM 327.984375 1700467968.3389
MEM 260.609375 1700467968.4441
MEM 271.156250 1700467968.5492
MEM 221.265625 1700467968.6495
MEM 174.390625 1700467968.7537
MEM 167.281250 1700467968.8552
MEM 126.000000 1700467968.9604
MEM 133.500000 1700467969.0655
MEM 94.953125 1700467969.1683
MEM 114.140625 1700467969.2688
MEM 75.656250 1700467969.3740
MEM 94.437500 1700467969.4791
MEM 89.609375 1700467969.5830
MEM 114.437500 1700467969.6882
MEM 145.875000 1700467969.7904
MEM 167.703125 1700467969.8956
MEM 125.843750 1700467969.9965
MEM 134.203125 1700467970.1016
MEM 161.937500 1700467970.2067
MEM 184.875000 1700467970.3119
MEM 192.984375 1700467970.4170
MEM 192.578125 1700467970.5173
MEM 169.921875 1700467970.6227
MEM 205.609375 1700467970.7278
MEM 157.843750 1700467970.8283
MEM 148.609375 1700467970.9334
MEM 166.078125 1700467971.0386
MEM 194.171875 1700467971.1438
MEM 215.703125 1700467971.2490
MEM 226.078125 1700467971.3542
MEM 240.640625 1700467971.4595
MEM 267.125000 1700467971.5646
MEM 262.671875 1700467971.6690
MEM 229.718750 1700467971.7741
MEM 266.859375 1700467971.8752
MEM 268.296875 1700467971.9804
MEM 253.843750 1700467972.0855
MEM 266.250000 1700467972.1863
MEM 263.812500 1700467972.2867
MEM 214.406250 1700467972.3917
MEM 234.187500 1700467972.4968
MEM 262.421875 1700467972.6019
MEM 290.046875 1700467972.7070
MEM 301.015625 1700467972.8122
MEM 311.734375 1700467972.9146
MEM 325.000000 1700467973.0198
MEM 335.187500 1700467973.1249
MEM 346.609375 1700467973.2300
MEM 357.156250 1700467973.3351
MEM 369.078125 1700467973.4402
MEM 381.296875 1700467973.5454
MEM 387.796875 1700467973.6505
MEM 394.468750 1700467973.7556
MEM 400.609375 1700467973.8607
MEM 406.921875 1700467973.9659
MEM 416.187500 1700467974.0709
MEM 431.500000 1700467974.1760
MEM 486.421875 1700467974.2812
MEM 559.171875 1700467974.3863
MEM 728.453125 1700467974.4914
MEM 864.578125 1700467974.5965
MEM 940.125000 1700467974.7016
MEM 1047.421875 1700467974.8067
MEM 1211.968750 1700467974.9123
MEM 1326.406250 1700467975.0174
MEM 1414.078125 1700467975.1225
MEM 1506.656250 1700467975.2276
MEM 1590.390625 1700467975.3327
MEM 1680.906250 1700467975.4379
MEM 1717.953125 1700467975.5430
MEM 1791.343750 1700467975.6481
MEM 1888.546875 1700467975.7532
MEM 1900.296875 1700467975.8583
MEM 1915.171875 1700467975.9634
MEM 1932.234375 1700467976.0685
MEM 1960.140625 1700467976.1736
MEM 1980.203125 1700467976.2787
MEM 1996.250000 1700467976.3838
MEM 2001.906250 1700467976.4889
MEM 2006.625000 1700467976.5940
MEM 2008.640625 1700467976.6991
MEM 2012.906250 1700467976.8043
MEM 2076.156250 1700467976.9094
MEM 2147.093750 1700467977.0146
MEM 2209.500000 1700467977.1198
MEM 2358.250000 1700467977.2250
MEM 2074.406250 1700467977.3272
MEM 1620.031250 1700467977.4323
MEM 1593.375000 1700467977.5375
MEM 1520.000000 1700467977.6426
MEM 1551.484375 1700467977.7477
MEM 1615.359375 1700467977.8528
MEM 1608.953125 1700467977.9579
MEM 1683.390625 1700467978.0631
MEM 1689.343750 1700467978.1682
MEM 1760.078125 1700467978.2733
MEM 1820.000000 1700467978.3784
MEM 1887.859375 1700467978.4835
MEM 1805.781250 1700467978.5891
MEM 1816.156250 1700467978.6941
MEM 1861.718750 1700467978.7992
MEM 1574.890625 1700467978.9044
MEM 1598.984375 1700467979.0095
MEM 1613.250000 1700467979.1146
MEM 1674.250000 1700467979.2197
MEM 1612.140625 1700467979.3248
MEM 1359.984375 1700467979.4300
MEM 1386.296875 1700467979.5352
MEM 1468.718750 1700467979.6403
MEM 1552.421875 1700467979.7454
MEM 1693.046875 1700467979.8506
MEM 1837.171875 1700467979.9557
MEM 1866.000000 1700467980.0608
MEM 1772.265625 1700467980.1614
MEM 1493.578125 1700467980.2710
MEM 1523.640625 1700467980.3763
MEM 1516.312500 1700467980.4773
MEM 1506.328125 1700467980.5824
MEM 1465.421875 1700467980.6875
MEM 1457.500000 1700467980.7927
MEM 1436.812500 1700467980.8978
MEM 1421.437500 1700467981.0030
MEM 85.328125 1700467981.1082
MEM 85.343750 1700467981.2134
MEM 85.343750 1700467981.3185
MEM 85.343750 1700467981.4237
MEM 85.343750 1700467981.5288
MEM 85.343750 1700467981.6339
MEM 85.343750 1700467981.7390
MEM 85.343750 1700467981.8441
MEM 85.343750 1700467981.9492
MEM 85.343750 1700467982.0544
MEM 27.203125 1700467982.1596
MEM 25.390625 1700467982.2647
MEM 22.890625 1700467982.3700
MEM 22.890625 1700467982.4751
MEM 22.890625 1700467982.5802
MEM 22.890625 1700467982.6853
MEM 22.890625 1700467982.7903
MEM 22.890625 1700467982.8955
MEM 22.890625 1700467983.0007
MEM 22.890625 1700467983.1059
MEM 22.890625 1700467983.2110
MEM 22.890625 1700467983.3161
MEM 16.218750 1700467983.4213
MEM 16.218750 1700467983.5265
MEM 16.218750 1700467983.6316
MEM 9.375000 1700467983.7364
MEM 8.437500 1700467983.8382
MEM 8.437500 1700467983.9433
MEM 8.437500 1700467984.0484
MEM 8.437500 1700467984.1536
MEM 8.437500 1700467984.2588
MEM 8.437500 1700467984.3639
MEM 8.437500 1700467984.4691
MEM 8.437500 1700467984.5742
MEM 8.437500 1700467984.6793
MEM 8.437500 1700467984.7796
MEM 8.437500 1700467984.8848
MEM 8.437500 1700467984.9857
MEM 8.437500 1700467985.0908
MEM 8.437500 1700467985.1959
MEM 8.437500 1700467985.3010
MEM 8.437500 1700467985.4062
MEM 8.296875 1700467985.5066
MEM 8.296875 1700467985.6121
MEM 8.296875 1700467985.7173
MEM 16.890625 1700467985.8224
MEM 16.890625 1700467985.9277
MEM 16.890625 1700467986.0330
MEM 16.890625 1700467986.1383
MEM 16.890625 1700467986.2437
MEM 16.890625 1700467986.3465
MEM 16.890625 1700467986.4518
MEM 16.906250 1700467986.5527
MEM 16.906250 1700467986.6583
MEM 16.906250 1700467986.7631
MEM 16.906250 1700467986.8686
MEM 16.906250 1700467986.9740
MEM 16.906250 1700467987.0751
MEM 16.906250 1700467987.1806
MEM 16.906250 1700467987.2856
MEM 16.906250 1700467987.3910
MEM 16.906250 1700467987.4965
MEM 16.906250 1700467987.5979
MEM 16.906250 1700467987.7034
